,id,title,adult,popularity,release_date,vote_average,vote_count
418,666622,Breaking Up in Rome,False,8.786,2021-11-30,6.6,107
419,807867,Authentik,False,8.776,2021-11-24,6.6,93
420,654910,The Tiger's Nest,False,8.727,2022-10-13,10.0,1
421,885121,Room 203,False,8.692,2022-04-15,6.4,45
422,823147,To Leslie,False,8.685,2022-10-07,7.0,5
423,633374,Remember,False,8.614,2022-10-26,8.0,1
424,588367,The Humans,False,8.591,2021-11-24,6.2,104
425,753601,Around the World in 80 Days,False,8.513,2021-08-04,5.7,36
426,888321,Corsage,False,8.494,2022-07-07,7.2,11
427,716532,Mr. Malcolm's List,False,8.488,2022-07-01,6.6,17
428,1038330,Salir del closet,False,8.484,2022-11-01,0.0,0
429,651881,Bye Bye Morons,False,8.476,2020-10-21,7.3,668
430,766772,Odoriko,False,8.461,2022-11-08,8.0,1
431,1037114,Green Lantern: Starlight Warfare,False,8.449,2022-10-31,0.0,0
432,787619,Czyściec,False,8.367,2022-10-24,0.0,0
433,815144,Where Are You,False,8.345,2022-10-21,5.0,3
434,737157,Kiss the Ground,False,8.323,2020-09-22,8.0,52
435,522526,Mona Lisa and the Blood Moon,False,8.291,2022-09-30,6.3,12
436,938567,Teasing Master Takagi-san: The Movie,False,8.23,2022-06-10,10.0,1
437,616670,Life Is Beautiful,False,8.204,2022-09-28,8.0,1
438,1041491,From Mexico to Vietnam: a Chicano story,False,8.161,2022-11-01,0.0,0
439,808667,Character,False,8.128,2021-06-11,7.0,16
440,794234,The Bunker Game,False,8.12,2022-02-24,5.4,56
441,1037761,Missing on the Boardwalk,False,8.091,2022-11-07,0.0,0
442,994441,Summit Fever,False,8.053,2022-10-13,5.8,6
443,1026377,Sanctioning Evil,False,8.026,2022-10-07,4.7,3
444,810389,The Visitor from the Future,False,8.01,2022-09-07,7.1,68
445,786415,Iké Boys,False,7.945,2022-10-11,0.0,0
446,889699,Holy Spider,False,7.881,2022-07-13,7.5,27
447,859718,Operation Sundarban,False,7.868,2022-09-23,0.0,0
448,851724,Nel nostro cielo un rombo di tuono,False,7.851,2022-11-07,0.0,0
449,919573,The Innocent,False,7.848,2022-10-12,7.3,71
450,771077,Rise,False,7.836,2022-03-30,7.7,212
451,1015936,Feed,False,7.769,2022-10-28,0.0,0
452,858080,Sardar,False,7.763,2022-10-21,9.0,2
453,795276,Honest Candidate 2,False,7.763,2022-09-28,8.5,2
454,576986,Land of Legends,False,7.726,2022-10-06,7.6,5
455,785398,EO,False,7.702,2022-09-30,5.5,23
456,1020947,Vesmaņa atgriešanās,False,7.683,2022-11-07,0.0,0
457,814312,Maixabel,False,7.674,2021-09-24,7.2,60
458,1006381,Intergalactic Meeting,False,7.643,2022-09-22,6.0,1
459,1041319,Gandhada Gudi,False,7.606,2022-10-28,0.0,0
460,940417,Sadako DX,False,7.606,2022-07-30,0.0,0
461,675814,Apetite for Sin,False,7.588,2022-10-31,0.0,0
462,951446,The Art of Love,False,7.535,2022-10-20,6.0,1
463,820697,The Five Devils,False,7.521,2022-08-31,7.4,38
464,881708,La uruguaya,False,7.442,2022-11-08,0.0,0
465,785218,Witness the Fitness,False,7.417,2022-10-21,5.0,1
466,1017335,Project Legion,False,7.403,2022-10-07,2.0,3
467,934222,The Pez Outlaw,False,7.39,2022-10-21,7.0,1
468,884452,The Ambush,False,7.373,2021-11-25,6.8,8
469,1041471,The Great Wake,False,7.368,2022-10-31,0.0,0
470,769466,"One Year, One Night",False,7.356,2022-10-21,6.9,4
471,893366,Little Nicholas,False,7.344,2022-10-12,7.6,11
472,947052,Kulkuset kulkuset,False,7.325,2022-10-28,4.0,2
473,467915,The Delinquent Season,False,7.315,2018-04-27,6.6,33
474,756603,The Accusation,False,7.304,2021-12-01,7.1,80
475,740937,"Simone, The Journey of the Century",False,7.291,2021-11-22,8.2,75
476,1020328,Hacker 2.0,False,7.29,2022-11-09,0.0,0
477,914216,The Lost King,False,7.258,2022-10-07,8.0,5
478,604031,Straight Up,False,7.247,2020-02-28,6.8,51
479,1035462,The Domestic,False,7.226,2022-10-21,3.7,3
480,575089,One Second,False,7.191,2020-11-27,7.7,54
481,868666,The Ghost,False,7.182,2022-10-05,5.0,2
482,762955,Terrible Dad,False,7.178,2022-10-27,0.0,0
483,269509,The Canterville Ghost,False,7.168,2022-10-07,2.0,1
484,732684,Raiders of the Lost Library,False,7.164,2022-10-27,0.0,0
485,838876,The Perfect Dinner,False,7.144,2022-04-26,6.4,78
486,946706,Lost & Found,False,7.08,2022-09-30,5.0,1
487,933415,Deep Fear,False,7.05,2022-10-19,8.3,3
488,846094,The Womb,False,7.0,2022-10-13,9.3,2
489,871891,Blank,False,6.983,2022-09-23,3.3,3
490,803878,The Conclave of Shadows,False,6.982,2022-10-31,0.0,0
491,965824,Riposte féministe,False,6.953,2022-11-09,0.0,0
492,703285,Please Baby Please,False,6.939,2022-10-28,0.0,0
493,628802,In Our Prime,False,6.926,2022-03-18,7.8,29
494,851783,Vikram Vedha,False,6.914,2022-09-30,6.9,10
495,975407,Lifemark,False,6.85,2022-09-09,7.3,3
496,934198,Stay the Night,False,6.834,2022-10-07,7.0,6
497,668047,Press Play,False,6.813,2022-06-16,6.8,20
498,895659,The Passengers of the Night,False,6.799,2022-05-04,7.0,46
499,1039951,Kings of Coke,False,6.783,2022-10-25,0.0,0
500,974782,OMG! Oh My Girl,False,6.74,2022-10-27,4.0,1
501,896634,Silent River,False,6.732,2022-10-14,5.0,1
502,672208,A Hero,False,6.712,2021-12-15,7.4,192
503,1029862,The Man from Rome,False,6.706,2022-10-21,1.0,1
504,695089,"Onoda: 10,000 Nights in the Jungle",False,6.692,2021-07-21,7.1,77
505,851800,Table for Six,False,6.64,2022-09-07,7.5,9
506,637312,Dinner with Leatherface,False,6.636,2022-10-28,0.0,0
507,1003813,Out of the Blue,False,6.604,2022-08-26,4.0,8
508,865498,The New Toy,False,6.598,2022-10-19,6.3,10
509,987010,Pocket Change,False,6.573,2022-10-31,0.0,0
510,925102,The Night of the 12th,False,6.556,2022-07-13,7.5,108
511,1031834,The Wooden Duck,False,6.554,2022-10-31,0.0,0
512,785980,The Colors of Fire,False,6.537,2022-11-09,0.0,0
513,1019637,Roads of Fear,False,6.519,2022-11-09,0.0,0
514,922690,Prince,False,6.502,2022-10-21,1.0,1
515,1037603,Dive,False,6.479,2022-10-24,0.0,0
516,71066,Robin Hood,False,6.478,1922-10-18,6.4,41
517,1017138,[REC] Terror sin pausa,False,6.465,2022-10-28,0.0,0
518,803694,Other People's Children,False,6.459,2022-09-21,6.9,42
519,442617,Wilderness Therapy,False,6.449,2022-11-09,0.0,0
520,985890,Among the Living,False,6.438,2022-09-30,4.5,2
521,642538,Inu-oh,False,6.432,2022-05-28,7.7,9
522,1011617,im just a love machine,False,6.421,2022-11-08,0.0,0
523,991814,KARADA SAGASHI,False,6.413,2022-10-14,0.0,0
524,1005251,The Sparring Partner,False,6.4,2022-10-27,0.0,0
525,588709,Faustina: Love and Mercy,False,6.38,2019-03-29,8.4,44
526,926516,Happy 50,False,6.335,2022-10-26,6.4,11
527,1028725,Mutant: Ghost War Girl,False,6.333,2022-09-26,7.0,1
528,851731,Kumari,False,6.324,2022-10-28,6.0,1
529,819153,Dante,False,6.311,2022-09-29,5.3,29
530,779157,Puppet Master: Doktor Death,False,6.31,2022-10-28,9.0,1
531,717908,DAEMUGA,False,6.271,2022-10-12,6.0,2
532,827484,In the Court of the Crimson King: King Crimson at 50,False,6.266,2022-10-19,0.0,0
533,849755,Three Nights a Week,False,6.2,2022-11-09,0.0,0
534,1032641,Grand Guignol,False,6.173,2022-10-28,0.0,0
535,936362,Eismayer,False,6.164,2022-10-28,0.0,0
536,848818,Flux Gourmet,False,6.161,2022-06-24,5.8,16
537,883768,Mobile Suit Gundam: Cucuruz Doan's Island,False,6.145,2022-06-03,7.0,5
538,786977,The Origin of Evil,False,6.142,2022-10-05,6.7,30
539,1035782,"Camilo Torres Restrepo, el amor eficaz",False,6.129,2022-10-30,0.0,0
540,1014155,Ētera personība. Gunārs Jākobsons,False,6.088,2022-11-08,0.0,0
541,934194,Slash/Back,False,6.077,2022-06-24,6.3,8
542,1017465,La alarma,False,6.064,2022-10-28,0.0,0
543,1041928,The Subversion,False,6.043,2022-10-31,0.0,0
544,714339,On the Fringe,False,6.038,2022-10-07,6.9,4
545,915892,Lost Transport,False,6.015,2022-10-14,5.0,1
546,796039,Boonie Bears: The Wild Life,False,6.015,2021-02-12,4.9,4
547,981131,The Red Lips of the Octopus,False,6.01,2022-10-30,0.0,0
548,778625,Doctor G,False,6.006,2022-10-14,7.5,2
549,797840,Dry,False,5.993,2022-09-29,7.0,76
550,852758,Io sono l'abisso,False,5.942,2022-10-27,6.2,7
551,944938,L'École est à nous,False,5.87,2022-10-26,6.6,4
552,691214,Pacifiction,False,5.865,2022-11-09,0.0,0
553,1026836,Qodrat,False,5.861,2022-10-27,6.3,2
554,1017454,El trasplante,False,5.832,2022-10-28,0.0,0
555,1033878,Tara vs Bilal,False,5.808,2022-10-28,0.0,0
556,1024210,The Social Experiment,False,5.761,2022-10-27,0.0,0
557,931132,Jaya Jaya Jaya Jaya Hey,False,5.745,2022-10-28,0.0,0
558,1005828,The Goat and Her Three Kids,False,5.741,2022-10-28,7.0,3
559,826754,The Swearing Jar,False,5.741,2022-09-23,7.0,3
560,766371,My Son,False,5.739,2022-10-19,5.0,1
561,828558,God's Creatures,False,5.726,2022-09-30,5.9,14
562,934197,Pretty Problems,False,5.716,2022-10-07,5.0,2
563,655322,On the Come Up,False,5.711,2022-09-23,4.0,4
564,1033125,Rumah Kaliurang,False,5.708,2022-10-25,3.0,1
565,914203,Tori and Lokita,False,5.665,2022-10-05,7.7,3
566,1026121,10 Tricks,False,5.664,2022-09-27,1.0,1
567,1039599,The Freeway Killer: Lost Murder Tapes,False,5.655,2022-10-23,0.0,0
568,747779,One Fine Morning,False,5.651,2022-10-05,6.9,8
569,856290,After She Died,False,5.631,2022-09-23,5.0,1
570,928720,Return to Dust,False,5.625,2022-07-08,7.8,21
571,1028940,At Hostar 2‰,False,5.615,2022-10-27,0.0,0
572,1020143,Baladons-nous,False,5.604,2022-11-09,0.0,0
573,963930,The Curious Case of Dolphin Bay,False,5.602,2022-09-22,6.0,2
574,986607,Seule autour du monde,False,5.598,2022-11-09,0.0,0
575,1024721,Monolith,False,5.593,2022-10-27,0.0,0
576,913313,"Icare, ou la mesure des choses",False,5.59,2022-11-09,0.0,0
577,930136,Krishna Vrinda Vihari,False,5.552,2022-09-23,7.0,1
578,1005555,Untold Herstory,False,5.513,2022-10-28,0.0,0
579,660715,After Blue (Dirty Paradise),False,5.489,2022-02-16,5.0,22
580,1003199,Quintessentially British,False,5.475,2022-10-27,0.0,0
581,923372,Les lendemains de veille,False,5.427,2022-11-09,0.0,0
582,974521,No Bears,False,5.423,2022-10-06,7.3,22
583,599019,Big Trip 2: Special Delivery,False,5.411,2022-04-24,1.0,1
584,985335,Girl at the Window,False,5.403,2022-08-18,10.0,1
585,983526,Leave,False,5.389,2022-10-28,0.0,0
586,779229,LasseMajas Detektivbyrå - Skorpionens gåta,False,5.388,2022-10-28,0.0,0
587,1042215,Shadows of Our Love,False,5.379,2022-10-31,0.0,0
588,821493,India Sweets and Spices,False,5.377,2021-11-19,4.8,5
589,950284,Rorschach,False,5.37,2022-10-07,8.5,2
590,1022156,Stuntwomen,False,5.359,2022-11-09,0.0,0
591,793171,The Song That Calls You Home,False,5.346,2022-10-25,9.0,1
592,633182,Free Country,False,5.331,2020-01-09,6.4,55
593,1031532,Las Camelias,False,5.326,2022-10-27,0.0,0
594,1022935,"Crazy, Stupid, Love",False,5.317,2022-10-27,0.0,0
595,872942,Quicksand,False,5.282,2022-10-30,0.0,0
596,874745,To the Solitary Me That Loved You,False,5.275,2022-10-07,0.0,0
597,1034215,Anukoni Prayanam,False,5.177,2022-10-28,0.0,0
598,1033884,Honeymoon,False,5.175,2022-10-25,10.0,1
599,1020921,Colombine,False,5.174,2022-11-09,0.0,0
600,942811,The Adventures of Gigi the Law,False,5.163,2022-10-26,4.0,1
601,1023925,The Three Sisters of Tenmasou Inn,False,5.157,2022-10-28,0.0,0
602,774343,Deception,False,5.144,2021-07-17,5.3,32
603,1022893,さすらいのボンボンキャンディ,False,5.132,2022-10-29,0.0,0
604,871653,Princ Mamánek,False,5.127,2022-10-27,0.0,0
605,32881,The Hours and Times,False,5.121,2022-10-05,4.0,1
606,971184,Lease on Love,False,5.112,2022-10-13,6.0,1
607,1005344,Together Alone,False,5.09,2022-10-28,0.0,0
608,1021166,Code Name: Tiranga,False,5.081,2022-10-14,7.0,1
609,864224,The Little Bakha Adventures,False,5.077,2022-10-27,0.0,0
610,916369,Do You Remember Me?,False,5.059,2022-10-29,0.0,0
611,1037620,Bayam Show : Bienvenue au cinéma !,False,5.057,2022-11-09,0.0,0
612,998272,Heureux les fêlés,False,5.053,2022-11-09,0.0,0
613,810216,Paraíso,False,5.048,2022-11-09,0.0,0
614,662707,Starbright,False,5.008,2022-10-28,0.0,0
615,1007962,The Post-Truth World,False,5.002,2022-10-28,7.0,1
616,1005428,Sergio Leone: The Italian Who Invented America,False,4.989,2022-10-20,8.0,13
617,996730,Stone Turtle,False,4.959,2022-10-29,0.0,0
618,947590,"The Black Pharaoh, the Savage and the Princess",False,4.909,2022-10-19,5.0,5
619,1039703,untitled,False,4.883,2022-10-28,0.0,0
620,1042134,ESCAPE FROM REALITY,False,4.877,2022-10-30,0.0,0
621,854513,"Hallelujah: Leonard Cohen, A Journey, A Song",False,4.859,2022-07-01,7.5,6
622,848950,Saturn Bowling,False,4.857,2022-10-26,4.7,3
623,1039955,The Princess,False,4.855,2022-10-25,10.0,1
624,700145,Whisper of the Heart,False,4.851,2022-10-14,0.0,0
625,1017460,La pesadilla,False,4.837,2022-10-28,6.5,2
626,960570,Reprise en main,False,4.815,2022-10-19,6.6,13
627,473324,Razzia,False,4.798,2017-09-11,6.9,35
628,1034861,Dura,False,4.785,2022-10-29,0.0,0
629,1012981,Se nommer Juif aujourd'hui encore,False,4.772,2022-11-09,0.0,0
630,776717,Wild Men,False,4.756,2022-02-03,5.4,27
631,1014457,Rise Up,False,4.753,2022-10-27,0.0,0
632,916386,The Forger,False,4.75,2022-10-13,7.0,2
633,928713,The Novelist's Film,False,4.746,2022-04-21,7.3,10
634,991538,Let It Ghost,False,4.718,2022-10-27,0.0,0
635,958937,Ajoomma,False,4.717,2022-10-27,0.0,0
636,776512,On The Count Of Three,False,4.692,2022-05-13,6.4,32
637,1031916,Jetty,False,4.688,2022-10-28,0.0,0
638,840525,Good Deal,False,4.676,2022-10-06,5.0,1
639,776670,All the Moons,False,4.659,2020-12-25,7.5,52
640,843093,More Than Ever,False,4.651,2022-10-12,6.0,3
641,895078,Háblame de ti,False,4.65,2022-10-06,4.0,2
642,1032767,背中,False,4.645,2022-10-29,0.0,0
643,966709,WATATEN!: an Angel Flew Down to Me – Precious Friends,False,4.638,2022-10-14,0.0,0
644,972671,Duetto,False,4.634,2022-09-29,0.0,0
645,763605,Poppy Field,False,4.634,2022-09-28,0.0,0
646,1037021,Grutte Pier,False,4.619,2022-10-28,0.0,0
647,659711,Free Skate,False,4.614,2022-10-21,3.5,1
648,785664,Naane Varuvean,False,4.609,2022-09-29,7.4,7
649,657995,Padavettu,False,4.593,2022-10-21,8.0,2
650,999677,Final Summer,False,4.542,2022-10-01,2.0,1
651,865368,Carmen,False,4.538,2022-09-23,3.3,3
652,845605,Burn All My Letters,False,4.529,2022-09-23,8.0,1
653,898859,Tomorrow Before After,False,4.528,2022-10-04,0.0,0
654,1024764,First Responders,False,4.526,2022-10-24,0.0,0
655,934329,Sell/Buy/Date,False,4.526,2022-10-14,0.0,0
656,1016753,Werner Herzog - Radical Dreamer,False,4.506,2022-10-27,0.0,0
657,932498,A Thousand Lines,False,4.504,2022-09-29,2.0,1
658,1042231,Orphea in Love,False,4.503,2022-10-29,0.0,0
659,773820,Belli ciao,False,4.501,2022-01-01,5.6,90
660,764086,Masking Threshold,False,4.467,2022-09-30,3.5,2
661,783880,Death in Texas,False,4.454,2022-10-06,0.0,0
662,1022145,Home Coming,False,4.443,2022-09-30,8.5,4
663,1041704,Mia,False,4.442,2022-10-22,6.0,1
664,1041278,Kaalangalil Aval Vasantham,False,4.436,2022-10-28,0.0,0
665,1040591,Focus,False,4.43,2022-10-28,0.0,0
666,1039714,Dread,False,4.422,2022-10-29,0.0,0
667,807986,The Hummingbird,False,4.414,2022-10-14,6.9,27
668,1040581,Mermaids Don't Cry,False,4.411,2022-10-26,0.0,0
669,836202,Brother and Sister,False,4.41,2022-05-20,4.8,36
670,1032611,Hardabasht,False,4.405,2022-10-27,0.0,0
671,1034181,Ahimsa,False,4.404,2022-10-28,0.0,0
672,1031964,月下香,False,4.404,2022-10-28,0.0,0
673,1038327,Desaparecido,False,4.4,2022-10-28,0.0,0
674,1032620,Gore: All Hallows' Eve,False,4.398,2022-10-03,0.0,0
675,671109,Neptune Frost,False,4.39,2022-06-03,6.2,5
676,1015990,Paul's Promise,False,4.371,2022-10-21,0.0,0
677,1017189,Other Monsters,False,4.37,2022-09-30,0.0,0
678,1021860,A Turtle's Shell is a Human's Ribs,False,4.369,2022-10-28,0.0,0
679,933100,Medusa,False,4.357,2022-10-26,7.0,1
680,824119,It Is in Us All,False,4.353,2022-09-23,5.0,1
681,886755,The Substitute,False,4.309,2022-10-20,0.0,0
682,1035570,Tibetan Raiders,False,4.306,2022-10-13,0.0,0
683,913845,Nothing Compares,False,4.274,2022-09-23,8.0,2
684,827991,Hilma,False,4.273,2022-10-19,0.0,0
685,601188,Between Two Worlds,False,4.256,2022-01-12,6.9,67
686,892535,Just Retired 2,False,4.253,2022-07-20,3.8,9
687,933965,The Return of Tanya Tucker: Featuring Brandi Carlile,False,4.207,2022-10-21,6.7,3
688,817127,Brainwashed: Sex-Camera-Power,False,4.192,2022-10-21,6.0,1
689,951236,Adam Ondra: Pushing the Limits,False,4.186,2022-10-27,6.0,1
690,1032616,Har Har Mahadev,False,4.175,2022-10-25,9.5,2
691,1006772,Velga,False,4.175,2022-10-27,0.0,0
692,915415,Autorickshawkkarante Bharya,False,4.158,2022-10-28,0.0,0
693,1038799,Les Femmes,False,4.157,2022-10-24,0.0,0
694,1027326,De Grote Sinterklaasfilm: Gespuis in de Speelgoedkluis,False,4.157,2022-10-27,6.0,1
695,1036863,Questa notte parlami dell'Africa,False,4.156,2022-10-27,0.0,0
696,689703,The Alien Report,False,4.153,2022-10-23,0.0,0
697,879753,My Soul Summer,False,4.145,2022-10-24,0.0,0
698,756651,Hold Me Tight,False,4.142,2021-09-08,6.6,44
699,998251,Dirty Dishes,False,4.133,2022-10-28,0.0,0
700,921629,The African Desperate,False,4.126,2022-09-16,4.3,2
701,1036993,Puinhoop,False,4.117,2022-10-27,0.0,0
702,1041680,Deadly Dealings,False,4.115,2022-10-28,0.0,0
703,884013,No dejes de grabar 2,False,4.113,2022-10-28,0.0,0
704,970784,Witness,False,4.101,2022-10-28,0.0,0
705,1029599,"Eagle and Jaguar, The Legendary Warriors",False,4.096,2022-09-29,8.0,1
706,1040499,Not Today,False,4.095,2022-10-27,2.0,1
707,1040802,Dietary Restriction,False,4.089,2022-10-27,0.0,0
708,849786,Wandering,False,4.083,2022-05-13,7.0,2
709,1023535,不倫ウイルス,False,4.078,2022-10-28,0.0,0
710,1017439,"Goodbye, Bad Magazines",False,4.075,2022-10-28,0.0,0
711,1021331,Teambuilding,False,4.066,2022-09-30,7.0,2
712,537761,Septet: The Story of Hong Kong,False,4.043,2020-10-21,6.8,4
713,1004657,A Couple,False,4.016,2022-10-19,3.5,1
714,727841,Addiction,False,4.004,2022-10-28,0.0,0
715,928217,Two Of A Kind,False,4.0,2022-09-28,6.3,15
716,893364,Belle et Sébastien : Nouvelle génération,False,3.999,2022-10-19,5.5,3
717,999138,Blockade,False,3.962,2022-10-27,9.0,1
718,926946,School of Magical Animals 2,False,3.946,2022-09-29,4.0,2
719,912778,Junoon,False,3.939,2022-10-27,0.0,0
720,930432,The Confidence Man JP - Episode of the Hero -,False,3.935,2022-01-14,6.5,6
721,877409,"Hot in Day, Cold at Night",False,3.928,2022-10-27,0.0,0
722,1006232,Le Monde d'après,False,3.911,2022-10-26,0.0,0
723,1034550,Mamani in El Alto,False,3.91,2022-10-27,0.0,0
724,817557,Come Back Home,False,3.905,2022-10-05,5.3,3
725,1016512,A Chocolate and a Press Operation,False,3.9,2022-10-27,5.0,1
726,342091,What She Said: The Art of Pauline Kael,False,3.884,2019-03-22,6.6,10
727,921408,The Football Nation,False,3.871,2022-10-27,0.0,0
728,899792,Der Nachname,False,3.869,2022-10-20,6.5,2
729,1035983,1982: La gesta,False,3.868,2022-10-20,8.0,1
730,1041706,De Bungunsai,False,3.865,2022-10-28,0.0,0
731,1031755,Expecting,False,3.856,2022-10-14,0.0,0
732,888322,Rabbit Academy: Mission Eggpossible,False,3.849,2022-03-17,5.7,10
733,1018518,Kalian Pantas Mati,False,3.847,2022-10-13,5.0,1
734,1042767,At Gunpoint,False,3.842,2022-11-04,0.0,0
735,1042760,A Pantaloon Tale,False,3.842,2022-11-01,0.0,0
736,1042600,Orange Juice or Milk,False,3.842,2022-10-31,0.0,0
737,1042583,Paralelos,False,3.842,2022-10-31,0.0,0
738,1042471,Nada Que Ver Por Aqui,False,3.842,2022-10-31,7.0,1
739,1042415,ANTI-ALUNO,False,3.842,2022-11-05,7.0,1
740,1032184,The Microscope,False,3.842,2022-10-31,0.0,0
741,1017036,Let There Be Drums!,False,3.842,2022-10-28,0.0,0
742,861691,Albion Rose,False,3.842,2022-11-06,0.0,0
743,749136,Unrest,False,3.842,2022-11-04,0.0,0
744,425770,Sathuranga Vettai 2,False,3.834,2022-10-07,0.0,0
745,1026913,Mountain Woman,False,3.832,2022-10-25,0.0,0
746,1034552,"Salamone, Pampa",False,3.829,2022-10-28,0.0,0
747,1023619,Virus,False,3.822,2022-09-24,0.0,0
748,1042236,Køt,False,3.804,2022-10-28,0.0,0
749,733063,Jailangkung: Sandekala,False,3.804,2022-09-22,7.0,1
750,1042108,Un Lugar Llamado Música,False,3.802,2022-10-28,0.0,0
751,948715,ΑΠΟΧΑΙΡΕΤΙΣΜΟΣ – Η μνήμη του τόπου,False,3.792,2022-10-28,0.0,0
752,1030420,Legend of the Galactic Heroes: Die Neue These - Intrigue 2,False,3.789,2022-10-28,0.0,0
753,1035735,BTS: Yet to Come in BUSAN,False,3.785,2022-10-15,0.0,0
754,807851,Kwestie van geduld,False,3.783,2022-10-20,8.0,1
755,795410,Bliss,False,3.778,2021-07-22,5.6,4
756,1025881,Bobcat Moretti,False,3.774,2022-11-06,0.0,0
757,1042455,Las Frías Sobras,False,3.768,2022-10-26,6.0,1
758,1042450,Los Hijos de Dios,False,3.768,2022-10-26,6.0,1
759,959073,Edgar,False,3.768,2022-10-26,0.0,0
760,833257,Juniper,False,3.747,2021-08-26,6.5,13
761,509679,Payne & Redemption,False,3.731,2022-10-04,0.0,0
762,913838,All That Breathes,False,3.729,2022-10-21,0.0,0
763,1035380,Un hombre de cine,False,3.72,2022-10-20,6.0,1
764,1036164,Ozon: Remastered & Uncut,False,3.719,2022-10-24,0.0,0
765,1006779,Carpenter,False,3.717,2022-10-27,0.0,0
766,1039727,Jesus Walks (To Mcdonalds),False,3.711,2022-10-24,10.0,1
767,1012837,Born To Fly,False,3.705,2022-09-30,0.0,0
768,1032762,空のない世界から,False,3.689,2022-10-21,0.0,0
769,1040711,Vienna waits for you,False,3.683,2022-10-27,0.0,0
770,1035204,O-LYM-PIC: Football Dreams,False,3.683,2022-10-27,0.0,0
771,990982,Last the Night,False,3.676,2022-07-01,7.2,5
772,1020931,Inkognito - Nebel aus dem Norden,False,3.673,2022-10-27,0.0,0
773,1041320,Azken partida,False,3.669,2022-10-28,0.0,0
774,988538,REWIND,False,3.661,2022-10-26,0.0,0
775,1034045,Hayride to Hell,False,3.658,2022-10-26,0.0,0
776,1040286,Jimmy Carr Destroys Art,False,3.654,2022-10-25,0.0,0
777,1037653,Hasn't Been Grounded,False,3.654,2022-10-21,0.0,0
778,1037516,Juan Carlos,False,3.642,2022-10-24,8.0,2
779,839828,Jagat Arwah,False,3.64,2022-09-29,8.0,2
780,1028801,Pieces,False,3.623,2022-10-06,0.0,0
781,842424,Fly,False,3.616,2021-10-14,6.9,19
782,927771,Guiltless,False,3.613,2022-10-12,0.0,0
783,920568,Hell Hole,False,3.598,2022-10-01,0.0,0
784,1040587,Desperté con un Sueño,False,3.575,2022-10-27,0.0,0
785,1019363,Bejbis,False,3.563,2022-10-21,6.0,1
786,1024656,Black Rubber Shoes The Movie: My Happy Home,False,3.552,2022-10-06,7.0,1
787,656483,Cocoon,False,3.543,2020-08-13,6.2,14
788,1025520,The Best Short Film of All Time,False,3.541,2022-10-26,0.0,0
789,1026898,Bakugan Evolutions,False,3.535,2022-09-24,0.0,0
790,1027492,The Peeper,False,3.53,2022-10-25,0.0,0
791,935017,Delicious Party♡Precure Movie: Dreaming♡Children's Lunch!,False,3.528,2022-09-23,0.0,0
792,1022697,Dame Valerie Adams: More Than Gold,False,3.524,2022-10-20,0.0,0
793,930951,Additional Lesson,False,3.512,2022-10-20,0.0,0
794,952127,Faces of Anne,False,3.51,2022-10-13,6.3,4
795,566466,Laid-Back Camp the Movie,False,3.497,2022-07-01,0.0,0
796,848367,Daddy Daughter Trip,False,3.474,2022-09-30,0.0,0
797,713123,Summer Ends Soon,False,3.471,2022-10-27,0.0,0
798,992819,Angshuman MBA,False,3.468,2022-10-27,0.0,0
799,1042240,Amy & I,False,3.465,2022-10-27,0.0,0
800,856742,Wolf Pack,False,3.465,2022-09-09,5.0,4
801,983105,The Year I Started Masturbating,False,3.461,2022-10-21,0.0,0
802,609490,Petrov's Flu,False,3.459,2021-09-09,6.8,41
803,1019123,Spookie Dookie,False,3.457,2022-10-21,0.0,0
804,660328,Brigitte Bardot Forever,False,3.455,2022-09-12,5.0,2
805,589757,The Barkers: Mind the Cats!,False,3.455,2020-12-24,6.3,3
806,958496,My Imaginary Country,False,3.44,2022-05-20,6.8,5
807,1032736,Giants Even If We Die,False,3.436,2022-10-27,0.0,0
808,1040492,Mala reputación,False,3.434,2022-10-27,0.0,0
809,897933,Lalkuthi,False,3.431,2022-10-27,0.0,0
810,982447,Dongalunnaru Jagratha,False,3.427,2022-09-23,2.0,1
811,1023797,Flora,False,3.425,2022-10-22,0.0,0
812,1033478,L'avenir,False,3.42,2022-10-27,0.0,0
813,1005981,The King of Wuxia,False,3.417,2022-10-24,0.0,0
814,1041105,El pueblo de Dios,False,3.411,2022-10-27,0.0,0
815,855440,Polar,False,3.411,2022-09-29,5.0,1
816,952813,The Legend of Johnny Jones,False,3.405,2022-10-01,0.0,1
817,989739,"Mutter, Kutter, Kind",False,3.401,2022-09-29,0.0,0
818,826448,Buffoon,False,3.389,2022-09-23,7.0,0
819,1041438,Terral,False,3.388,2022-10-27,0.0,0
820,950863,Break of Dawn,False,3.388,2022-10-21,0.0,0
821,611854,Below the Surface,False,3.386,2022-10-14,0.0,0
822,1037786,Kyunney,False,3.385,2022-10-27,0.0,0
823,863931,GodFather,False,3.383,2022-10-05,0.0,0
824,1042239,Das Recht der Stärkeren,False,3.371,2022-10-26,0.0,0
825,1038577,Aphasia,False,3.362,2022-10-26,10.0,1
826,1006238,Ha non ! Mais si,False,3.347,2022-10-26,0.0,0
827,1033353,O Natal do Bruno Aleixo,False,3.34,2022-10-24,0.0,0
828,856721,Alex/October,False,3.325,2022-09-30,0.0,0
829,1030908,Mirciulică,False,3.322,2022-10-07,5.5,2
